primary_isbn13,title,author,publish_year,page_count,publisher,ol_edition_count,ol_subjects,ol_ebook_access,ol_languages,ol_first_publish_year,is_bestseller
9.78195E+12,STOLEN FUTURES Present Danger,M. Drewery,2020,,Spaceboy Books LLC,1,"['Fiction, science fiction, general', 'Fiction, general']",no_ebook,['eng'],2020,0
9.79864E+12,Hairy Potter and the Sourcer's Secret,Shem Shmentov,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78165E+12,Activity Book 1 13-17,Jumo Health,2020,8,Jumo Health,1,['Health'],no_ebook,['eng'],2020,0
9.79864E+12,"I Have Been Awesome for 43 Years and All I Got Is This Lousy Journal : 43th Birthday Journal Gift, Funny Birthday Gift",Job Employee Publsihing,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79857E+12,Apostolic and Prophetic Days,Ryan LeStrange,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79865E+12,English Lessons Now! Complete English for Beginners Lesson 1 - 60 Indonesian Edition,Kevin L. King,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79861E+12,Coloring Book for Adults : 100 Mandalas,MartikatoPress,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79856E+12,Jaguar Drum,Fenton Kay,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78099E+12,Contemplating Divorce Workbook,Susan Pease Gadoua,2020,,Sonoma Mountain Books,1,"['Psychology', 'Self-help techniques']",no_ebook,['eng'],2020,0
9.78037E+12,"Mrs. Partington's Knitting-Work : And, What Was Done by Her Plaguy Boy Ike",Benjamin Penhallow Shillaber,2020,446,HardPress,1,[],no_ebook,['eng'],2020,0
9.79868E+12,"Mirror, Mirage, and Miracle",Ray Yazdani,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79864E+12,"If Food Were Free, Why Work? : An Empty Recipe Book to Write",Hamza EL HATTABI,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78172E+12,Graph Notebook Libra Sign -Magenta Cover-160 Pages - 6x9-Inches,Pappel20,2020,,Blurb,1,[],no_ebook,['eng'],2020,0
9.79864E+12,Recipe,rons publication,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78166E+12,Teamwork,Lily Harlem,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79861E+12,Reflections,Alan Perkins,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79857E+12,New Sores Become Old Sores and Grow to Mature into Scars,Gideon Idudje,2020,55,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79856E+12,Coloring Death Note,Le Livre Français,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79869E+12,Alaska Statutes 2020 Title 27 Mining,Alaska Government,2020,,Odessa Publishing,1,[],no_ebook,['eng'],2020,0
9.79866E+12,Unicorn Coloring Book for Kids,David Sammon,2020,120,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79868E+12,Makeup Charts,Ramona Herman,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79861E+12,Test the Theory,Cheyenne M.,2020,68,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78043E+12,Organizing Inclusion,Marya L. Doerfel,2020,272,Taylor & Francis Group,5,"['Organizational behavior', 'Diversity in the workplace', 'Social integration', 'Social Marginality', 'Business communication', 'Social Integration', 'Multiculturalisme en milieu de travail', 'Intégration sociale', ""Communication dans l'entreprise"", 'BUSINESS & ECONOMICS / Organizational Behavior']",no_ebook,['eng'],2020,0
9.78179E+12,Acension,VandalAxis VandalAxis,2020,,"Lulu Press, Inc.",1,[],no_ebook,['eng'],2020,0
9.7815E+12,Ethics of Listening,Elizabeth S. Parks,2020,240,Lexington Books/Fortress Academic,1,"['Listening', 'Dialogue']",no_ebook,['eng'],2020,0
9.78166E+12,2020 Beginner's Step by Step Guide to DASH DIET,Triple Hay,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79861E+12,Damaged,Miley Maine,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78122E+12,Alphabet Coloring Book for Kids (Large Hardcover Coloring Book for Children),Sheba Blake,2020,,Blurb,1,[],no_ebook,['eng'],2020,0
9.7986E+12,Be My Valentines,Linaova Zoo,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78174E+12,The Simply Eggless Cookbook,Oriana Romero,2020,178,Oriana Romero Photography,2,[],no_ebook,['eng'],2020,0
9.78153E+12,Missionary-Theologian,E. D. Burns,2020,264,Christian Focus Publications,1,[],no_ebook,['eng'],2020,0
9.79863E+12,Assistant Queen Crown Job Profession Funny Gift,Pexfri Publishing,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79866E+12,United States Constitution,Mary Galanopoulos,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79866E+12,What's in Your Gospel?,James Suelflow,2020,63,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79858E+12,Mandala Animal Coloring Book,nakhla artsman,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79859E+12,January 2021 My 17th Birthday the One Where I Was in Lockdown,Bday SBAKLO,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78145E+12,Research Journal,Barbara Bassot,2020,190,Policy Press,2,"['Social sciences, research']",no_ebook,['eng'],2020,0
9.79868E+12,Tables of Demons and God Chap 45,Aaron Haser,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78179E+12,"Teaching, Reading, and Theorizing Caribbean Texts",Emily O'Dell,2020,,"Rowman & Littlefield Publishers, Incorporated",1,['Literature'],no_ebook,['eng'],2020,0
9.79867E+12,Nutrition for Kids,Nicolas Tchikovani,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79862E+12,Medieval Coloring Book for Adults,Art Masterpieces,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.7987E+12,Complete Optavia Diet Cookbook 2021,Andrew Ball,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78164E+12,Dream Manager Program,Floyd Consulting Company,2020,,Viident Co.,1,['Business'],no_ebook,['eng'],2020,0
9.79868E+12,Parkinson's Conflict,Tony Grogan,2020,,Independently Published,2,[],no_ebook,['eng'],2020,0
9.7802E+12,Anecdotes and Antidotes,Henrietta Sharp Cockrell,2020,400,Oxford University Press,1,"['Public health', 'Long Now Manual for Civilization', 'Medicine', 'History', 'Early works to 1800']",no_ebook,['eng'],2020,0
9.78151E+12,Addressing the Pandemic's Medium-Term Fallout in Australia and New Zealand,Geoffrey J. Bannister,2020,,International Monetary Fund,3,"['Macroeconomics', 'Economics']",no_ebook,['eng'],2020,0
9.79865E+12,Aladdin : a Whole New World of Recipes,Susan Gray,2020,,Independently Published,2,[],no_ebook,['eng'],2020,0
9.78195E+12,Renal Diet Cookbook for Beginners #2020,Buckley,2020,,Create your Reality LLC,2,['Cooking'],no_ebook,['eng'],2020,0
9.79864E+12,In Morocco,Edith Wharton,2020,131,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79868E+12,Molang Coloring Book,Jamie Hagy,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.7815E+12,Breaking the Blockade,Charles D. Ross,2020,256,University Press of Mississippi,4,"['United states, history']",no_ebook,['eng'],2020,0
9.78166E+12,Weapons : An ADULT COLORING BOOK,Skyler Rankin,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78168E+12,Echo One,Mercedes Lackey,2020,317,WordFire Press LLC,3,"['Fiction, science fiction, general']",no_ebook,['eng'],2020,0
9.79859E+12,Best of January 1956 Vintage,Brthd Vntge GFTS,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79869E+12,Cute Animals Coloring Book for Kids,Young Dreamers Publishing,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79865E+12,ClownTown 8ight - an Alternate Iniverse,Hector Valle,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79866E+12,Coloring Book Farm Animals : Simple and Fun Designs,Araf Creation,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78037E+12,"Reaping the Whirlwind, by Mrs. Mackenzie Daniels",Hardpress,2020,330,HardPress,1,[],no_ebook,['eng'],2020,0
9.78172E+12,"Art of the Book Review, Part III",David B. Levy,2020,,"Lulu Press, Inc.",1,[],no_ebook,['eng'],2020,0
9.79866E+12,Blood Pressure Record Log,Gareth Robertson,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79865E+12,Pressure Cooker,K. D. P. Quote,2020,110,Independently Published,1,[],no_ebook,['eng'],2020,0
9.7811E+12,NHL,Erin Nicks,2020,112,ABDO Publishing Company,1,[],no_ebook,['eng'],2020,0
9.79865E+12,Black Lives Matter,Hanan Emani Ali,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.79862E+12,213 Things for Saanvi to Draw!,Li'l Llama Custom Kids Books,2020,,Independently Published,1,[],no_ebook,['eng'],2020,0
9.78135E+12,Multivalued Linear Operators,Ronald Cross,2020,,CRC Press LLC,4,[],no_ebook,['eng'],2020,0
9.79853E+12,Leading Small Teams,Paul ONU,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7985E+12,Statue of Liberty,Semara ILYASS,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79855E+12,Spirit Riding Free Coloring Book,Mathilda Daw Daw,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79853E+12,I'd Just Like to Say a Few Words,John Amos,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79874E+12,Keep Calm and Let Maisie Enjoy the Magic of the Unicorn,Unicmagical girl,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7985E+12,Pastel Goth Cute and Creepy Coloring Book,zigzag shafaf,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7985E+12,How to Breastfeed : a Complete Guide from Pregnancy,Marilee Rochlitz,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79847E+12,Doctor Gifts,Gir Ket Publishing,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79847E+12,Cutting Room Floor,Dakota McElhinny,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79847E+12,Influence of Sea Power upon History,A. T. Mahan,2021,,Independently Published,2,[],no_ebook,['eng'],2021,0
9.7986E+12,32 and Awesome Guest Book,Zella_birthay Prosecco,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7985E+12,Zen Animals,Coloring Craft Co.,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79854E+12,Me Time,M. Lynee',2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78142E+12,"Naturally, Delicious : Desserts",Danny Seo,2021,,"Gibbs Smith, Publisher",1,[],no_ebook,['eng'],2021,0
9.79854E+12,Luciana Unicorn Coloring and Activity Book,Catherine Bothwell,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78337E+12,Erotik und Ethik in der Bibel,David Bindrim,2021,444,Evangelische Verlagsanstalt,1,"['Sex', 'Biblical teaching', 'Sex in the Bible', 'Sexuality']",no_ebook,"['ger', 'eng']",2021,0
9.79849E+12,Journal for My Quiet Times with God,My Journals from The Pine Top Shop,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78164E+12,"Blindfolds, Bruises, and Break-Ups",Jen Schneider,2021,,Primedia eLaunch LLC,1,[],no_ebook,['eng'],2021,0
9.79873E+12,Amazing Home Care Nurse,Gold Publishing,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78981E+12,Amazing Asians,LEILA,2021,,World Scientific Publishing Co Pte Ltd,2,[],no_ebook,['eng'],2021,0
9.79847E+12,Building Easy Hydroponic System : How to Create a Hydroponic System and Types of Hydroponic Plants,Haywood Cooperman,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78112E+12,Way of the Wall Street Warrior,Adam Snyder,2021,336,"Wiley & Sons, Limited, John",3,[],no_ebook,['eng'],2021,0
9.79854E+12,Picture Puzzles Spot the Difference Book for Work Baseball,MERIEM,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7814E+12,Tennis Triumph,Jake Maddox,2021,,Raintree Publishers,1,[],no_ebook,['eng'],2021,0
9.79855E+12,Native American History for Everyone : Apache Tribal Peoples,Arletta Rahmes,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79879E+12,Ideals Magazine Christmas 2021,Alane BRAND,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79851E+12,Sketch Book,Angela Gibson,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78101E+12,Annual Report of the Librarian of Congress; 1918,Anonymous,2021,,"Creative Media Partners, LLC",1,[],no_ebook,['eng'],2021,0
9.78184E+12,2 Minute Tester,David Bruce,2021,94,First Edition Limited,1,[],no_ebook,['eng'],2021,0
9.79871E+12,Love,Gretchen Bennett,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7804E+12,Mastering the Assessment Center Process,Linsey C. Willis,2021,404,"Thomas Publisher, Limited, Charles C.",2,"['Crime', 'Law']",no_ebook,['eng'],2021,0
9.7815E+12,NLT Streetlights New Testament (Softcover),Tyndale,2021,,Tyndale House Publishers,1,"['Bibles, new living translation, new testament & portions']",no_ebook,['eng'],2021,0
9.79854E+12,Maid of Honnor,E. D. . JOYEUSE NOCE,2021,,Independently Published,2,[],no_ebook,['eng'],2021,0
9.79852E+12,People Coloring Book 3,Walter Davis,2021,52,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79848E+12,Weeknd 2022 Calendar,pilie derimo,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78178E+12,Refractive Africa,Will Alexander,2021,106,New Directions Publishing Corporation,3,"['American literature', 'American poetry']",no_ebook,['eng'],2021,0
9.7985E+12,Holy Moly! Top 50 Biscuit Recipes Volume 3,Francisco M. Kent,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79846E+12,Fallout : Book 6,Cara Alexander,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78101E+12,Lebanon Valley College Catalog; 1927-1928,Lebanon Valley College,2021,,"Creative Media Partners, LLC",1,[],no_ebook,['eng'],2021,0
9.79848E+12,Yoga Dogs Calendar 2022,Azalea Robert,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78101E+12,Brethren's Tune and Hymn Book,Church of the Brethren,2021,,"Creative Media Partners, LLC",2,[],no_ebook,['eng'],2021,0
9.79879E+12,Log Book,Hilalos PAPERBACK,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79875E+12,Tammi's Personalized Journal,Red Thread Co.,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78141E+12,Fighting Fantasy,Charles Higson,2021,300,Scholastic,2,"[""Children's fiction"", 'Fantasy fiction', 'Plot-your-own stories']",no_ebook,['eng'],2021,0
9.79854E+12,Feeling Stabby Nurse,quote publishing,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79848E+12,Candide by Voltaire,J. M,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79854E+12,"Halloween Coloring Book for Kids : A Scary Fun Workbook for Happy Halloween Learning, Costume Party Coloring a Spooky Coloring Book for Creative Children Kids Halloween Book",Lelallows Publication,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79855E+12,"Lily, Milo, Jesus",Amir Aftab,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78165E+12,Vintage Journal Ocean Liner Bon Voyage,Found Image Press,2021,,Found Image Press,1,[],no_ebook,['eng'],2021,0
9.79851E+12,Novel (a Memoir),Darian Lane,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79845E+12,"What Is That Dog-Gone Password? : Password Book, Keeper, Organizer",Robert Schmidtbauer,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78101E+12,Before Noon; a Novel in Three Parts,Ramo&#769;n Jose&#769; 1901-1982 Sender,2021,,"Creative Media Partners, LLC",1,[],no_ebook,['eng'],2021,0
9.79871E+12,Ask Me How I Know (Selah),Stacy-Ann Facey,2021,110,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79852E+12,Modern Witchcraft,Emmy Press,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78006E+12,Milk and Juice,Meredith Crandall Brown,2021,32,HarperCollins Publishers,2,[],no_ebook,['eng'],2021,0
9.79845E+12,If You Don't Succeed HARVEY Gift Name Personalized Birthday Funny Christmas Joke Journal,Harvey Customized Funny Sayings,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79854E+12,Sophie,maida Journals,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78174E+12,Two Roads to Paradise,Gordon Jensen,2021,,"Jensen, Gordon",3,"['Fiction, general', 'Fiction, science fiction, general']",no_ebook,['eng'],2021,0
9.78303E+12,The Intersection of Trauma and Disaster Behavioral Health,Katie E. Cherry,2021,376,Springer International Publishing AG,2,[],no_ebook,['eng'],2021,0
9.79876E+12,Magical Adventure of Samosa and Patka,Jeevna Bajaj,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79878E+12,2022-2031 Ten Year Bill Payment Tracker,Concetta Brown,2021,,Independently Published,3,[],no_ebook,['eng'],2021,0
9.79871E+12,Gift Log,Melanie Bender,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79871E+12,Dinosaur,Hill Publication,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79873E+12,101 Dalmatians Coloring Book for Kids,GreatColoring studio,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79874E+12,ADHD Is Awesome Squirrel College Ruled Paper - 8. 5 X 11 Inches (Letter Size) - 130 Pages,Lisa Rodriguez,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79877E+12,She Believed She Could Quarterly Planner,Allison Walsh,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.7818E+12,Ultimate KETO Savory Chaffle Cooking Guide,Lily Sherman,2021,112,Lily Sherman,1,[],no_ebook,['eng'],2021,0
9.78101E+12,"Marquess Wellesley, K. G. , and the Development of the Company into the Supreme Power in India",William Holden 1860-1930 Hutton,2021,,"Creative Media Partners, LLC",1,[],no_ebook,['eng'],2021,0
9.79853E+12,Camping Journal Just for Girls,Hamada Azzam,2021,100,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79877E+12,"Your Life, My Love",J. Stanley,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79877E+12,I Can Do It!-Affirmation Quotes to Color for Moms,Melanie Bremner,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.78191E+12,Assassins,Rob Sinclair,2021,,Bloodhound Books,2,[],no_ebook,['eng'],2021,0
9.79852E+12,Fantastic World of Horses - a Fun Coloring Book for Horse Lovers,Alcabo coloring book,2021,100,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79854E+12,Mathematics for Tests and Exams,Dorothy Stein,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79876E+12,Spring Rolls Cookbook,Orval Mccorkle,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79845E+12,Final Planning Book - One in a Melon Auntie Funny Watermelon Family,Michael MEANS,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
9.79879E+12,Journal for Aiden,Robyn Bailey,2021,,Independently Published,1,[],no_ebook,['eng'],2021,0
